vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,make_name,make_type,region,country,population,density,year_stolen,month_stolen,weekday_stolen
176,Trailer,562.0,2019.0,KC85E,Silver,2022-04-01,104,Kea,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,4,Friday
177,Trailer,562.0,2019.0,KC106AB,Silver,2022-03-29,103,Kea,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Tuesday
178,Boat Trailer,623.0,2019.0,BOAT TRAILER,Silver,2022-02-12,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Saturday
179,Trailer - Heavy,562.0,2019.0,CAGE,Silver,2021-11-24,103,Kea,Standard,Waikato,New Zealand,"513,800",21.5,2021,11,Wednesday
180,Moped,629.0,1963.0,SPORTIQUE,Cream,2021-12-07,115,Vespa,Standard,Otago,New Zealand,"246,000",7.89,2021,12,Tuesday
181,Trailer,514.0,2019.0,5X4,Silver,2021-11-02,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Tuesday
182,Trailer,623.0,2019.0,CTDIG,Silver,2021-11-22,104,Trailer,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,11,Monday
183,Roadbike,611.0,2005.0,DR-Z400,Yellow,2021-10-12,114,Suzuki,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Tuesday
184,Trailer,599.0,2019.0,DOMESTIC TRAILER,Grey,2021-10-28,101,Rhino,Standard,Northland,New Zealand,"201,500",16.11,2021,10,Thursday
185,Trailer,549.0,1990.0,TRAILER,Blue,2022-03-19,109,Homebuilt,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Saturday
186,Trailer,623.0,1981.0,HOMEMADE,Grey,2022-02-16,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Wednesday
187,Trailer,623.0,2019.0,TRAYLA,Silver,2022-02-04,106,Trailer,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2022,2,Friday
188,Boat Trailer,513.0,2019.0,357J,Silver,2021-12-16,102,Bricon,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Thursday
189,Trailer,623.0,2019.0,SMASH PALACE,Silver,2022-03-07,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Monday
190,Trailer,623.0,1996.0,BRIFORD 5X4 SHUTTLE,White,2021-10-31,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Sunday
191,Trailer,623.0,2019.0,DIAMOND,Silver,2022-01-19,106,Trailer,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2022,1,Wednesday
192,Trailer,562.0,2019.0,K844XA,Silver,2022-04-02,103,Kea,Standard,Waikato,New Zealand,"513,800",21.5,2022,4,Saturday
193,Trailer,623.0,2019.0,TUFF,Silver,2021-11-01,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
194,Caravan,623.0,2006.0,DMW,White,2021-12-07,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Tuesday
195,Trailer - Heavy,514.0,2015.0,TRAILER,Silver,2022-03-08,102,Briford,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
196,Trailer,623.0,1979.0,HOMEMADE,Green,2021-12-02,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Thursday
197,Trailer - Heavy,623.0,2019.0,CABLE DRUM,Silver,2022-03-13,111,Trailer,Standard,Nelson,New Zealand,"54,500",129.15,2022,3,Sunday
198,Trailer,623.0,1999.0,LOCAL,Silver,2022-02-02,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Wednesday
199,Trailer,623.0,1998.0,KING,Silver,2022-02-19,106,Trailer,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2022,2,Saturday
200,Trailer,623.0,2001.0,HOME BUILT,Grey,2021-10-14,115,Trailer,Standard,Otago,New Zealand,"246,000",7.89,2021,10,Thursday
201,Trailer - Heavy,623.0,2019.0,IFOR WILLIAMS,Silver,2022-01-07,101,Trailer,Standard,Northland,New Zealand,"201,500",16.11,2022,1,Friday
202,Trailer,623.0,1977.0,LOCAL,Orange,2021-10-25,104,Trailer,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Monday
203,Roadbike,625.0,2004.0,SPEEDTRIPLE,Red,2022-02-10,108,Triumph,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,2,Thursday
204,Trailer,623.0,2019.0,DOLY,Grey,2021-11-29,106,Trailer,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2021,11,Monday
205,Trailer,623.0,2019.0,SINGLE AXLE,Grey,2021-12-15,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Wednesday
206,Roadbike,611.0,2005.0,GN250,Black,2022-04-02,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Saturday
207,Roadbike,550.0,1985.0,XL250,White,2022-03-27,109,Honda,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Sunday
208,Trailer,623.0,2019.0,ROOFLINE,Grey,2022-02-14,111,Trailer,Standard,Nelson,New Zealand,"54,500",129.15,2022,2,Monday
209,Trailer,623.0,2019.0,T D ENGINEERING,Silver,2022-03-17,107,Trailer,Standard,Taranaki,New Zealand,"127,300",17.55,2022,3,Thursday
210,Trailer,623.0,2015.0,TRADETESTED 7 X 4,Silver,2021-10-12,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Tuesday
211,Trailer,623.0,2015.0,VULCAN,Silver,2021-11-01,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
212,Trailer,623.0,2016.0,HOME MADE,Grey,2022-03-01,109,Trailer,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Tuesday
213,Caravan,504.0,1976.0,CARAVAN,White,2021-12-01,102,Anglo,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Wednesday
214,Trailer - Heavy,597.0,2015.0,TRAILER,Silver,2021-10-11,102,Reid,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Monday
215,Trailer,572.0,2015.0,DOMESTIC TRAILER,Silver,2022-04-03,115,Lochiel,Standard,Otago,New Zealand,"246,000",7.89,2022,4,Sunday
216,Trailer,514.0,2008.0,TRAILER 8X4,Silver,2022-02-10,102,Briford,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Thursday
217,Trailer - Heavy,623.0,1985.0,SLOAN,Blue,2022-02-22,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2022,2,Tuesday
218,Trailer,616.0,2015.0,7X4,Silver,2021-12-23,102,Titan,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Thursday
219,Trailer,623.0,2002.0,HOMEBUILT,Grey,2022-01-31,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Monday
220,Trailer,623.0,2016.0,DOMESTIC,Silver,2021-11-22,101,Trailer,Standard,Northland,New Zealand,"201,500",16.11,2021,11,Monday
221,Boat Trailer,623.0,2000.0,JETSKI,Black,2021-12-25,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Saturday
222,Trailer,623.0,2016.0,TANDEM,Silver,2022-04-04,106,Trailer,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2022,4,Monday
223,Trailer - Heavy,623.0,2016.0,FURN,White,2022-01-17,104,Trailer,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Monday
224,Trailer,572.0,2016.0,3X2 PLATFORM,Silver,2022-02-27,115,Lochiel,Standard,Otago,New Zealand,"246,000",7.89,2022,2,Sunday
225,Trailer,623.0,2019.0,HOMEBUILT,Silver,2022-01-26,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,1,Wednesday
226,Trailer,623.0,2019.0,GORILLA,Silver,2022-01-25,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Tuesday
227,Roadbike,611.0,2007.0,UZ,Grey,2021-12-18,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Saturday
228,Trailer,549.0,1990.0,TRAILER,Grey,2022-02-10,114,Homebuilt,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Thursday
229,Caravan,525.0,1979.0,DIPLOMAT,Blue,2022-01-28,108,Classic,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,1,Friday
230,Trailer - Heavy,623.0,1976.0,LOCAL,Silver,2022-01-22,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,1,Saturday
231,Trailer,549.0,1987.0,TRAILER,Red,2022-03-05,115,Homebuilt,Standard,Otago,New Zealand,"246,000",7.89,2022,3,Saturday
232,Trailer,616.0,2019.0,DOMESTIC TRAILER,Silver,2022-03-03,102,Titan,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Thursday
233,Trailer,623.0,2019.0,HOMEMADE,Silver,2021-12-06,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,12,Monday
234,Moped,594.0,1998.0,MOTORCYCLE,Blue,2021-11-06,102,Piaggio,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Saturday
235,Roadbike,611.0,2003.0,GSX250,Silver,2021-12-30,104,Suzuki,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,12,Thursday
236,Roadbike,611.0,2009.0,VL800,Black,2022-03-31,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Thursday
237,Trailer,623.0,2002.0,DOMESTIC TRAILER,Grey,2021-12-29,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Wednesday
238,Trailer,514.0,2019.0,8X5 TANDEM,Silver,2022-01-09,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Sunday
239,Trailer,623.0,2016.0,KEA,Silver,2021-10-14,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Thursday
240,Trailer,623.0,2019.0,TANDEM,Silver,2022-02-16,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Wednesday
241,Roadbike,611.0,2007.0,VL800,Black,2022-01-17,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Monday
242,Trailer,549.0,1977.0,OLEARY 1 AXLE,Silver,2022-03-02,107,Homebuilt,Standard,Taranaki,New Zealand,"127,300",17.55,2022,3,Wednesday
243,Trailer,623.0,2001.0,DOMESTIC TRAILER,Silver,2022-01-13,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,1,Thursday
244,Boat Trailer,623.0,2019.0,HOMEBUILT,Silver,2021-12-15,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Wednesday
245,Boat Trailer,623.0,2019.0,BOAT,Silver,2022-01-31,101,Trailer,Standard,Northland,New Zealand,"201,500",16.11,2022,1,Monday
246,Trailer,623.0,2019.0,HOMEBUILT,Black,2021-11-17,106,Trailer,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2021,11,Wednesday
247,Trailer,516.0,2019.0,8X5 TANDEM TRAILER,Silver,2021-10-18,114,Buffalo,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Monday
248,Boat Trailer,623.0,2019.0,BOAT,Silver,2022-03-04,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Friday
249,Trailer,623.0,2019.0,M J SINGLE AXLE,Silver,2022-01-24,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Monday
250,Trailer,549.0,2019.0,DOMESTIC TRAILER,Black,2022-01-06,102,Homebuilt,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Thursday
251,Trailer,623.0,1940.0,HOMEBUILT,White,2021-11-26,115,Trailer,Standard,Otago,New Zealand,"246,000",7.89,2021,11,Friday
252,Trailer,538.0,2019.0,DOMESTIC TRAILER,Silver,2022-03-21,109,Factory Built,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Monday
253,Trailer - Heavy,623.0,2019.0,ROADCHIEF,Silver,2021-10-24,104,Trailer,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Sunday
254,Trailer,623.0,1997.0,K64SE,Silver,2021-11-04,111,Trailer,Standard,Nelson,New Zealand,"54,500",129.15,2021,11,Thursday
255,Trailer,623.0,1997.0,OLEARY,Silver,2022-04-04,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,4,Monday
256,Boat Trailer,623.0,2001.0,LOCAL,Silver,2022-03-15,101,Trailer,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Tuesday
257,Trailer,623.0,2017.0,CONCEPT,Silver,2021-10-28,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,10,Thursday
258,Trailer,616.0,2019.0,DOMESTIC TRAILER,Silver,2022-03-25,109,Titan,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Friday
259,Boat Trailer,549.0,2019.0,BOAT TRAILER,Silver,2021-10-29,102,Homebuilt,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
260,Roadbike,636.0,2005.0,YZF-R6T,Grey,2022-02-17,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Thursday
261,Trailer,538.0,2019.0,TRAILUX TRAILER,Silver,2022-03-31,109,Factory Built,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Thursday
262,Trailer,623.0,2016.0,ELITE 8X4,Silver,2022-02-04,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Friday
263,Trailer,623.0,2016.0,UTILITY,Silver,2022-03-22,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
264,Trailer - Heavy,623.0,2016.0,GT TRAILER,Silver,2021-10-29,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Friday
265,Caravan,630.0,2016.0,710,White,2022-03-28,103,Veteran,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Monday
266,Trailer,616.0,2016.0,8X5 SINGLE,Silver,2022-03-23,102,Titan,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
267,Trailer,549.0,2016.0,HOME BUILD,Silver,2021-12-07,114,Homebuilt,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Tuesday
268,Trailer,549.0,2004.0,TRAILER,Blue,2022-03-20,114,Homebuilt,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Sunday
269,Trailer,623.0,2016.0,COMPASS C85,Silver,2021-12-11,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Saturday
270,Trailer - Heavy,514.0,2016.0,TRAILER,Silver,2021-12-07,102,Briford,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Tuesday
271,Trailer,514.0,2016.0,TRAILER,Silver,2022-01-14,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Friday
272,Trailer - Heavy,623.0,2016.0,GT TRAILER,Silver,2021-10-29,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
273,Trailer,549.0,1960.0,TRAILER,White,2022-01-01,114,Homebuilt,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Saturday
274,Trailer - Heavy,623.0,2013.0,MAINLINE TANKER,Grey,2021-11-08,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
275,Trailer - Heavy,527.0,2016.0,TBS,Grey,2021-10-12,102,Custombuilt,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Tuesday
276,Trailer,623.0,2016.0,GOUGH ENGINEERING,Silver,2022-03-25,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Friday
277,Trailer - Heavy,514.0,2016.0,TRAILER,Silver,2021-11-08,102,Briford,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
278,Trailer,623.0,2016.0,COMPASS KH85T,Silver,2022-02-23,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Wednesday
279,Trailer,514.0,2016.0,6X4,Grey,2021-12-01,102,Briford,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Wednesday
280,Trailer,623.0,2016.0,ELITE 8X4,Silver,2022-01-30,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Sunday
281,Saloon,576.0,1993.0,LANTIS,Blue,2022-02-14,103,Mazda,Standard,Waikato,New Zealand,"513,800",21.5,2022,2,Monday
282,Trailer,623.0,2016.0,TUFF,Silver,2021-11-01,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
283,Trailer - Heavy,514.0,2016.0,TRAILER,Silver,2021-11-15,102,Briford,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
284,Trailer - Heavy,514.0,2016.0,OTHER COMMERCIAL TRA,Silver,2022-03-08,104,Briford,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,3,Tuesday
285,Trailer - Heavy,514.0,2016.0,OTHER COMMERCIAL TRA,Silver,2022-01-17,103,Briford,Standard,Waikato,New Zealand,"513,800",21.5,2022,1,Monday
286,Boat Trailer,623.0,2016.0,AAA375 AAKRON,Silver,2022-01-29,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Saturday
287,Caravan,519.0,2007.0,LUNA DELTA,White,2022-03-24,109,Caravan,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Thursday
288,Trailer,623.0,2016.0,VULCAN,Silver,2021-10-31,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Sunday
289,Trailer,623.0,2016.0,TUFF,Silver,2021-10-28,104,Trailer,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Thursday
290,Boat Trailer,527.0,2016.0,4,Grey,2021-10-22,114,Custombuilt,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Friday
291,Trailer - Heavy,623.0,2010.0,FLATDECK,Blue,2021-11-08,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Monday
292,Trailer,514.0,2016.0,TRAILER 8X4,Silver,2021-11-25,102,Briford,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Thursday
293,Roadbike,611.0,2005.0,GSX 750,Blue,2022-03-26,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Saturday
294,Trailer,514.0,2019.0,8X4,Silver,2022-02-16,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Wednesday
295,Boat Trailer,635.0,1998.0,JII,Silver,2022-01-05,104,Voyager,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Wednesday
296,Boat Trailer,623.0,2000.0,HOSKING,Silver,2021-12-26,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Sunday
297,Boat Trailer,623.0,2019.0,SPORTLINE 610 HT,Grey,2022-03-30,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Wednesday
298,Roadbike,505.0,1998.0,PEGASO,Red,2022-04-05,115,Aprilia,Standard,Otago,New Zealand,"246,000",7.89,2022,4,Tuesday
299,Moped,636.0,2007.0,CV50 JOG,Blue,2021-10-26,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Tuesday
300,Trailer,623.0,2019.0,HANSA CHIPPER,Green,2022-02-02,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2022,2,Wednesday
301,Roadbike,611.0,2007.0,GSX600F,Black,2022-03-02,101,Suzuki,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Wednesday
302,Trailer,562.0,2020.0,KEA MX4,Silver,2021-12-02,102,Kea,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Thursday
303,Trailer,514.0,1985.0,SINGLE AXLE,Grey,2022-02-05,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Saturday
304,Roadbike,611.0,2008.0,GSX,Orange,2022-03-13,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Sunday
305,Boat Trailer,623.0,2020.0,AFC JETSKI,Silver,2021-11-15,109,Trailer,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Monday
306,Trailer,535.0,1977.0,RSKF1F27.9,Red,2021-11-04,102,Domett,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Thursday
307,Boat Trailer,623.0,2020.0,ASD JETSKI,Silver,2022-01-04,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Tuesday
308,Caravan,508.0,2009.0,PEGEANT S7 LOIRE,White,2021-12-19,102,Bailey,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Sunday
309,Boat Trailer,623.0,2020.0,JETSKI,Grey,2022-04-02,101,Trailer,Standard,Northland,New Zealand,"201,500",16.11,2022,4,Saturday
310,Roadbike,561.0,1986.0,ZL 900,Red,2021-11-30,101,Kawasaki,Standard,Northland,New Zealand,"201,500",16.11,2021,11,Tuesday
311,Boat Trailer,623.0,2020.0,JETSKI,Silver,2022-03-30,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Wednesday
312,Trailer,623.0,2020.0,BRI-INN,Silver,2022-03-07,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Monday
313,Trailer,549.0,1989.0,LOCAL,Grey,2022-03-22,103,Homebuilt,Standard,Waikato,New Zealand,"513,800",21.5,2022,3,Tuesday
314,Boat Trailer,623.0,2019.0,JEYSKI ACTION LAB,Grey,2022-01-20,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Thursday
315,Boat Trailer,527.0,2020.0,AUCKLAND,Silver,2021-10-08,102,Custombuilt,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
316,Roadbike,554.0,2006.0,GV,Red,2022-03-01,105,Hyosung,Standard,Gisborne,New Zealand,"52,100",6.21,2022,3,Tuesday
317,Boat Trailer,623.0,2020.0,HOMEMADE,Grey,2022-01-10,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2022,1,Monday
318,Trailer - Heavy,514.0,2016.0,OTHER COMMERCIAL TRA,Silver,2021-12-07,102,Briford,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Tuesday
319,Caravan,519.0,1977.0,CHEVRON 1300,White,2022-02-26,104,Caravan,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,2,Saturday
320,Trailer,623.0,1981.0,HOMEMADE,Grey,2021-11-12,106,Trailer,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2021,11,Friday
321,Trailer,623.0,2020.0,DOMESTIC,Silver,2022-02-03,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Thursday
322,Trailer,623.0,2020.0,DOMESTIC TRAILER,Silver,2021-11-01,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,11,Monday
323,Trailer,623.0,2020.0,ELITE 8X4,Silver,2021-12-14,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Tuesday
324,Trailer,623.0,2020.0,FUTURA,Grey,2022-01-13,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Thursday
325,Boat Trailer,623.0,2020.0,DMW,Silver,2021-11-21,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Sunday
326,Trailer,623.0,2020.0,TUFF,Silver,2021-12-13,108,Trailer,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,12,Monday
327,Caravan,526.0,2010.0,560,White,2021-11-30,114,Crusader,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Tuesday
328,Roadbike,611.0,2008.0,GN125H,Red,2022-01-20,111,Suzuki,Standard,Nelson,New Zealand,"54,500",129.15,2022,1,Thursday
329,Trailer,623.0,1996.0,DOMESTIC TRAILER,Grey,2022-01-16,105,Trailer,Standard,Gisborne,New Zealand,"52,100",6.21,2022,1,Sunday
330,Trailer,562.0,2020.0,K85S,Silver,2022-04-02,104,Kea,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,4,Saturday
331,Roadbike,611.0,2005.0,GS,Black,2022-03-06,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Sunday
332,Trailer,623.0,2012.0,DOMESTIC TRAILER,Silver,2021-10-19,107,Trailer,Standard,Taranaki,New Zealand,"127,300",17.55,2021,10,Tuesday
333,Trailer,623.0,2020.0,8X5,Grey,2021-10-10,111,Trailer,Standard,Nelson,New Zealand,"54,500",129.15,2021,10,Sunday
334,Trailer,595.0,2012.0,11X5,Silver,2021-12-20,114,Pinto,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Monday
335,Trailer,623.0,2016.0,DOMESTIC,Silver,2022-03-30,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
336,Trailer,538.0,2016.0,BRENT SMITH TRAILERS,Silver,2022-04-05,109,Factory Built,Standard,Wellington,New Zealand,"543,500",67.52,2022,4,Tuesday
337,Trailer,616.0,2016.0,8X5,Silver,2021-10-19,104,Titan,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Tuesday
338,Trailer,514.0,2016.0,8X4,Silver,2021-11-08,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Monday
339,Trailer,549.0,2016.0,TRAILERWAY,Silver,2022-03-10,102,Homebuilt,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Thursday
340,Boat Trailer,597.0,2016.0,TRAILER,Silver,2021-12-14,102,Reid,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Tuesday
341,Light Van,619.0,2001.0,REGIUS,White,2021-10-29,102,Toyota,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
342,Trailer,514.0,2016.0,9X4 6 TANDEM,Silver,2022-03-17,109,Briford,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Thursday
343,Trailer - Heavy,623.0,2016.0,GT,Silver,2022-02-01,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Tuesday
344,Trailer - Heavy,623.0,2016.0,GT TRAILER,Silver,2022-03-07,104,Trailer,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,3,Monday
345,Trailer,623.0,2016.0,DOMESTIC,Green,2022-01-09,101,Trailer,Standard,Northland,New Zealand,"201,500",16.11,2022,1,Sunday
346,Trailer,623.0,2007.0,HOMEMADE,Black,2021-10-07,103,Trailer,Standard,Waikato,New Zealand,"513,800",21.5,2021,10,Thursday
347,Trailer,623.0,2016.0,DOMESTIC TRAILER,Silver,2022-03-14,114,Trailer,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Monday
